Name,DefIndex,QualInt,Trade,Craft,PriceIndex,Currency,Value,Last_Update,Difference
Bot Dogger,30018.0,5,Tradable,Craftable,80,keys,63.0,1446572669.0,1014.93
Bot Dogger,30018.0,5,Tradable,Craftable,84,keys,18.0,1449602700.0,343.98
Bot Dogger,30018.0,5,Tradable,Craftable,87,keys,28.0,1435467299.0,533.54
Bot Dogger,30018.0,5,Tradable,Craftable,89,keys,32.0,1445751769.0,515.52
Bot Dogger,30018.0,6,Tradable,Craftable,0,metal,1.55,1437771183.0,-0.395
Bottle,191.0,6,Tradable,Craftable,0,metal,1.0,1397055743.0,-0.165
Bottle,191.0,11,Tradable,Craftable,0,metal,0.44,1446925278.0,0.11
Bountiful Bow,30260.0,6,Tradable,Craftable,0,metal,4.0,1422825655.0,-0.33
Bountiful Bow,30260.0,13,Tradable,Craftable,0,metal,3.33,1445461410.0,0.33
Bounty Hat,332.0,6,Non-Tradable,Craftable,0,keys,3.0,1440136053.0,24.0
Bounty Hat,332.0,6,Non-Tradable,Non-Craftable,0,keys,89.0,1386172453.0,259.35
Boxcar Bomber,30546.0,5,Tradable,Craftable,11,keys,90.0,1448256679.0,-504.0
Boxcar Bomber,30546.0,5,Tradable,Craftable,12,keys,49.0,1435638427.0,933.695
Boxcar Bomber,30546.0,5,Tradable,Craftable,14,keys,900.0,1438534261.0,14346.0
Boxcar Bomber,30546.0,5,Tradable,Craftable,16,keys,170.0,1442193356.0,2720.0
Boxcar Bomber,30546.0,5,Tradable,Craftable,19,keys,160.0,1448394429.0,186.6
Boxcar Bomber,30546.0,5,Tradable,Craftable,30,keys,120.0,1439388663.0,-88.0
Boxcar Bomber,30546.0,5,Tradable,Craftable,31,keys,38.0,1434429245.0,724.09
Boxcar Bomber,30546.0,5,Tradable,Craftable,32,keys,50.0,1443323195.0,192.66
Boxcar Bomber,30546.0,5,Tradable,Craftable,34,keys,42.0,1439674056.0,32.0
Boxcar Bomber,30546.0,5,Tradable,Craftable,35,keys,33.0,1439673524.0,528.0
Boxcar Bomber,30546.0,5,Tradable,Craftable,36,keys,60.0,1429294306.0,1029.9
Boxcar Bomber,30546.0,5,Tradable,Craftable,57,keys,74.0,1439840585.0,1264.0
Boxcar Bomber,30546.0,5,Tradable,Craftable,58,keys,65.0,1448173751.0,-252.0
Boxcar Bomber,30546.0,5,Tradable,Craftable,59,keys,35.0,1449738624.0,668.85
Boxcar Bomber,30546.0,5,Tradable,Craftable,60,keys,20.0,1427114791.0,383.345
Boxcar Bomber,30546.0,5,Tradable,Craftable,62,keys,102.0,1425232271.0,1794.315
Boxcar Bomber,30546.0,5,Tradable,Craftable,87,keys,150.0,1449179179.0,-1558.0
Boxcar Bomber,30546.0,5,Tradable,Craftable,88,keys,121.0,1426211582.0,2057.0
Boxcar Bomber,30546.0,5,Tradable,Craftable,89,keys,201.0,1449737829.0,3841.11
Boxcar Bomber,30546.0,5,Tradable,Craftable,90,keys,175.0,1439673579.0,-760.0
Boxcar Bomber,30546.0,6,Tradable,Craftable,0,metal,1.66,1453512144.0,0.22
Boxcar Bomber,30546.0,11,Tradable,Craftable,0,metal,11.0,1454112917.0,0.5
Bozo's Bouffant,30245.0,6,Tradable,Craftable,0,metal,3.0,1408796817.0,3.0
Bozo's Bouffant,30245.0,13,Tradable,Craftable,0,metal,2.22,1450993017.0,-0.445
Bozo's Brogues,30301.0,6,Tradable,Craftable,0,metal,2.0,1424666402.0,2.0
Bozo's Brogues,30301.0,13,Tradable,Craftable,0,metal,2.0,1442441428.0,0.56
Brain Bucket,434.0,1,Tradable,Craftable,0,metal,1.88,1450940036.0,-0.12
Brain Bucket,434.0,5,Tradable,Craftable,10,keys,27.0,1447424801.0,-57.155
Brain Bucket,434.0,5,Tradable,Craftable,11,keys,17.0,1407043598.0,-11.2857142857
Brain Bucket,434.0,5,Tradable,Craftable,12,keys,19.0,1401034096.0,11.6164285714
Brain Bucket,434.0,5,Tradable,Craftable,13,keys,64.0,1442934666.0,-144.495
Brain Bucket,434.0,5,Tradable,Craftable,14,keys,44.0,1426101309.0,9.2565
Brain Bucket,434.0,5,Tradable,Craftable,15,keys,21.0,1398184059.0,13.678375
Brain Bucket,434.0,5,Tradable,Craftable,16,keys,25.0,1411230285.0,-29.257
Brain Bucket,434.0,5,Tradable,Craftable,17,keys,64.0,1450991437.0,-104.97
Brain Bucket,434.0,5,Tradable,Craftable,18,keys,18.0,1431025215.0,28.245
Brain Bucket,434.0,5,Tradable,Craftable,19,keys,38.0,1399475035.0,-16.48525
Brain Bucket,434.0,5,Tradable,Craftable,29,keys,13.0,1451716561.0,-8.7475
Brain Bucket,434.0,5,Tradable,Craftable,30,keys,10.0,1449372870.0,-19.0
Brain Bucket,434.0,5,Tradable,Craftable,31,keys,10.0,1425993337.0,-16.83
Brain Bucket,434.0,5,Tradable,Craftable,32,keys,11.0,1431092655.0,-37.66
Brain Bucket,434.0,5,Tradable,Craftable,33,keys,10.0,1439839830.0,-16.0
Brain Bucket,434.0,5,Tradable,Craftable,34,keys,12.0,1431092758.0,-28.245
Brain Bucket,434.0,5,Tradable,Craftable,35,keys,10.0,1442236762.0,-40.0
Brain Bucket,434.0,5,Tradable,Craftable,36,keys,14.0,1431092746.0,-28.245
Brain Bucket,434.0,5,Tradable,Craftable,37,keys,34.0,1399475191.0,-36.13575
Brain Bucket,434.0,5,Tradable,Craftable,38,keys,55.0,1441211669.0,-80.0
Brain Bucket,434.0,5,Tradable,Craftable,39,keys,42.0,1430969651.0,-150.64
Brain Bucket,434.0,5,Tradable,Craftable,40,keys,34.0,1412460436.0,11.7257142857
Brain Bucket,434.0,5,Tradable,Craftable,43,keys,56.0,1431389456.0,103.565
Brain Bucket,434.0,5,Tradable,Craftable,44,keys,41.0,1432696314.0,190.0
Brain Bucket,434.0,5,Tradable,Craftable,45,keys,90.0,1430876724.0,16.2608695652
Brain Bucket,434.0,5,Tradable,Craftable,47,usd,94.97,1354602378.0,0.0
Brain Bucket,434.0,5,Tradable,Craftable,56,keys,21.0,1440740441.0,-48.0
Brain Bucket,434.0,5,Tradable,Craftable,57,keys,14.0,1451958023.0,0.0
Brain Bucket,434.0,5,Tradable,Craftable,58,keys,19.0,1429332616.0,-126.726195652
Brain Bucket,434.0,5,Tradable,Craftable,59,keys,18.0,1431120892.0,-75.32
Brain Bucket,434.0,5,Tradable,Craftable,6,keys,13.0,1449070195.0,-57.0
Brain Bucket,434.0,5,Tradable,Craftable,60,keys,15.0,1441373125.0,-168.0
Brain Bucket,434.0,5,Tradable,Craftable,61,keys,17.0,1431118732.0,-18.83
Brain Bucket,434.0,5,Tradable,Craftable,62,keys,19.0,1431093969.0,-103.565
Brain Bucket,434.0,5,Tradable,Craftable,64,keys,29.0,1431025808.0,22.5758695652
Brain Bucket,434.0,5,Tradable,Craftable,65,keys,13.0,1450493750.0,-8.7475
Brain Bucket,434.0,5,Tradable,Craftable,66,usd,42.97,1372898316.0,0.0
Brain Bucket,434.0,5,Tradable,Craftable,68,keys,31.0,1430969459.0,-555.485
Brain Bucket,434.0,5,Tradable,Craftable,7,keys,13.0,1431324705.0,-84.735
Brain Bucket,434.0,5,Tradable,Craftable,70,keys,44.0,1419831706.0,-35.1165
Brain Bucket,434.0,5,Tradable,Craftable,71,keys,49.0,1402076035.0,14.1427959184
Brain Bucket,434.0,5,Tradable,Craftable,72,keys,27.0,1430873786.0,-580.914130435
Brain Bucket,434.0,5,Tradable,Craftable,75,keys,34.0,1446734160.0,48.33
Brain Bucket,434.0,5,Tradable,Craftable,76,keys,40.0,1430969669.0,-244.79
Brain Bucket,434.0,5,Tradable,Craftable,77,usd,75.3,1388159924.0,0.0
Brain Bucket,434.0,5,Tradable,Craftable,8,usd,63.71,1381934788.0,-58.919
Brain Bucket,434.0,5,Tradable,Craftable,81,keys,61.0,1431406249.0,-367.185
Brain Bucket,434.0,5,Tradable,Craftable,82,keys,35.0,1435034003.0,161.9675
Brain Bucket,434.0,5,Tradable,Craftable,83,keys,23.0,1427564372.0,43.141875
Brain Bucket,434.0,5,Tradable,Craftable,85,keys,22.0,1421252000.0,296.2125
Brain Bucket,434.0,5,Tradable,Craftable,86,keys,34.0,1443408277.0,594.035
Brain Bucket,434.0,5,Tradable,Craftable,88,keys,23.0,1430969110.0,-329.525
Brain Bucket,434.0,5,Tradable,Craftable,89,keys,30.0,1451790956.0,8.7475
Brain Bucket,434.0,5,Tradable,Craftable,9,keys,32.0,1427952423.0,95.0
Brain Bucket,434.0,5,Tradable,Craftable,90,keys,30.0,1440103194.0,-88.0
Brain Bucket,434.0,6,Tradable,Craftable,0,metal,1.66,1439590880.0,-0.17
Brain Bucket,434.0,6,Tradable,Non-Craftable,0,keys,12.0,1393635887.0,-7.055
Brainiac Goggles,591.0,6,Tradable,Craftable,0,metal,1.55,1434122624.0,-0.225
Brainiac Goggles,591.0,6,Tradable,Non-Craftable,0,metal,1.0,1452823851.0,0.17
Brainiac Hairpiece,590.0,5,Tradable,Craftable,10,keys,195.0,1421256382.0,-592.425
Brainiac Hairpiece,590.0,5,Tradable,Craftable,11,keys,95.0,1407024171.0,0.0
Brainiac Hairpiece,590.0,5,Tradable,Craftable,12,keys,88.0,1422487933.0,-30.0516666667
Brainiac Hairpiece,590.0,5,Tradable,Craftable,13,keys,740.0,1448254203.0,-3420.0
Brainiac Hairpiece,590.0,5,Tradable,Craftable,14,keys,609.0,1420812952.0,1336.2475
Brainiac Hairpiece,590.0,5,Tradable,Craftable,15,keys,125.0,1443446744.0,-794.325
Brainiac Hairpiece,590.0,5,Tradable,Craftable,16,keys,80.0,1446512511.0,-128.88
Brainiac Hairpiece,590.0,5,Tradable,Craftable,17,keys,624.0,1428011045.0,-3874.17391304
Brainiac Hairpiece,590.0,5,Tradable,Craftable,18,keys,75.0,1423406834.0,-18.8875
Brainiac Hairpiece,590.0,5,Tradable,Craftable,19,keys,121.0,1445184767.0,-385.32
Brainiac Hairpiece,590.0,5,Tradable,Craftable,29,keys,28.0,1448859073.0,0.0
Brainiac Hairpiece,590.0,5,Tradable,Craftable,30,keys,28.0,1450064556.0,-57.33
Brainiac Hairpiece,590.0,5,Tradable,Craftable,31,keys,37.0,1445703882.0,-56.385
Brainiac Hairpiece,590.0,5,Tradable,Craftable,32,keys,28.0,1430948875.0,-94.15
Brainiac Hairpiece,590.0,5,Tradable,Craftable,33,keys,25.0,1445222167.0,0.0
Brainiac Hairpiece,590.0,5,Tradable,Craftable,34,keys,19.0,1430941718.0,-56.49
Brainiac Hairpiece,590.0,5,Tradable,Craftable,35,keys,34.0,1445222191.0,-112.385
Brainiac Hairpiece,590.0,5,Tradable,Craftable,36,keys,16.0,1446687900.0,-64.44
Brainiac Hairpiece,590.0,5,Tradable,Craftable,37,keys,190.0,1399476473.0,-566.07
Brainiac Hairpiece,590.0,5,Tradable,Craftable,38,keys,195.0,1448753668.0,-373.2
Brainiac Hairpiece,590.0,5,Tradable,Craftable,39,usd,359.68,1388477591.0,228.347
Brainiac Hairpiece,590.0,5,Tradable,Craftable,40,keys,94.0,1415895851.0,-1165.9255
Brainiac Hairpiece,590.0,5,Tradable,Craftable,44,usd,334.5,1382494535.0,-663.356
Brainiac Hairpiece,590.0,5,Tradable,Craftable,45,keys,475.0,1407366735.0,1077.984
Brainiac Hairpiece,590.0,5,Tradable,Craftable,46,usd,1226.81,1378424580.0,128.917
Brainiac Hairpiece,590.0,5,Tradable,Craftable,47,keys,156.0,1444663049.0,240.825
Brainiac Hairpiece,590.0,5,Tradable,Craftable,56,keys,41.0,1445222357.0,-208.715
Brainiac Hairpiece,590.0,5,Tradable,Craftable,57,keys,32.0,1445222179.0,40.1375
Brainiac Hairpiece,590.0,5,Tradable,Craftable,58,keys,39.0,1446657424.0,-56.385
Brainiac Hairpiece,590.0,5,Tradable,Craftable,59,keys,40.0,1424038295.0,-110.376
Brainiac Hairpiece,590.0,5,Tradable,Craftable,6,usd,580.04,1380142367.0,1171.083
Brainiac Hairpiece,590.0,5,Tradable,Craftable,60,keys,39.0,1445399755.0,-72.2475
Brainiac Hairpiece,590.0,5,Tradable,Craftable,61,keys,40.0,1445399535.0,64.22
Brainiac Hairpiece,590.0,5,Tradable,Craftable,62,keys,50.0,1452047360.0,-104.97
Brainiac Hairpiece,590.0,5,Tradable,Craftable,63,keys,102.0,1448171425.0,-864.0
Brainiac Hairpiece,590.0,5,Tradable,Craftable,64,keys,115.0,1421676843.0,49.9875
Brainiac Hairpiece,590.0,5,Tradable,Craftable,65,keys,123.0,1399476669.0,-220.0225
Brainiac Hairpiece,590.0,5,Tradable,Craftable,67,usd,241.69,1375932253.0,0.0
Brainiac Hairpiece,590.0,5,Tradable,Craftable,68,keys,62.0,1450725722.0,131.2125
Brainiac Hairpiece,590.0,5,Tradable,Craftable,69,keys,230.0,1448789938.0,-950.0
Brainiac Hairpiece,590.0,5,Tradable,Craftable,7,keys,95.0,1431548229.0,-882.941666667
Brainiac Hairpiece,590.0,5,Tradable,Craftable,70,keys,230.0,1449867642.0,4395.3
Brainiac Hairpiece,590.0,5,Tradable,Craftable,71,keys,171.0,1406728084.0,69.3405
Brainiac Hairpiece,590.0,5,Tradable,Craftable,73,keys,392.0,1443890542.0,1798.16
Brainiac Hairpiece,590.0,5,Tradable,Craftable,75,keys,259.0,1399586919.0,1969.695
Brainiac Hairpiece,590.0,5,Tradable,Craftable,76,keys,375.0,1421632122.0,4998.75
Brainiac Hairpiece,590.0,5,Tradable,Craftable,77,keys,300.0,1421624881.0,3999.0
Brainiac Hairpiece,590.0,5,Tradable,Craftable,78,keys,235.0,1445175476.0,-1870.4075
Brainiac Hairpiece,590.0,5,Tradable,Craftable,8,keys,236.0,1415133095.0,-216.980681818
Brainiac Hairpiece,590.0,5,Tradable,Craftable,80,keys,162.0,1415372620.0,-518.041
Brainiac Hairpiece,590.0,5,Tradable,Craftable,81,keys,187.0,1423599389.0,2927.5625
Brainiac Hairpiece,590.0,5,Tradable,Craftable,85,keys,123.0,1441142072.0,2112.0
Brainiac Hairpiece,590.0,5,Tradable,Craftable,87,keys,254.0,1430912677.0,4782.82
Brainiac Hairpiece,590.0,5,Tradable,Craftable,89,keys,185.0,1443621290.0,3170.8625
Brainiac Hairpiece,590.0,5,Tradable,Craftable,9,keys,140.0,1453401926.0,-174.95
Brainiac Hairpiece,590.0,5,Tradable,Craftable,90,keys,180.0,1442415111.0,3040.0
Brainiac Hairpiece,590.0,6,Tradable,Craftable,0,metal,1.88,1448648232.0,-0.12
Brainiac Hairpiece,590.0,6,Tradable,Non-Craftable,0,metal,1.44,1453138826.0,-0.22
Brass Beast,312.0,3,Tradable,Craftable,0,metal,3.0,1436883453.0,0.45
Brass Beast,312.0,6,Tradable,Craftable,0,metal,0.05,1336410089.0,0.0
Brass Beast,312.0,6,Tradable,Non-Craftable,0,metal,0.05,1443249363.0,0.03
Brass Beast,312.0,11,Tradable,Craftable,0,metal,2.66,1439706852.0,0.33
Brass Beast,312.0,14,Tradable,Craftable,0,keys,3.75,1442702678.0,14.048125
Brawling Buccaneer,30131.0,6,Tradable,Craftable,0,metal,3.0,1437561678.0,-0.22
Bread Bite,1100.0,6,Tradable,Craftable,0,metal,4.66,1450259048.0,0.165
Bread Bite,1100.0,11,Tradable,Craftable,0,keys,1.2,1451492053.0,-1.7495
Bread Box,5741.0,6,Tradable,Craftable,0,keys,1.2,1433954212.0,0.95275
Breakneck Baggies,30068.0,6,Tradable,Craftable,0,metal,4.0,1444494069.0,-0.33
Breather Bag,1038.0,6,Tradable,Craftable,0,metal,1.66,1453944538.0,0.055
Brigade Helm,105.0,1,Tradable,Craftable,0,metal,8.66,1454113586.0,0.17
Brigade Helm,105.0,3,Tradable,Craftable,0,metal,8.66,1453572389.0,0.66
Brigade Helm,105.0,5,Tradable,Craftable,10,keys,55.0,1449801870.0,0.0
Brigade Helm,105.0,5,Tradable,Craftable,11,keys,22.0,1447524254.0,48.99
Brigade Helm,105.0,5,Tradable,Craftable,12,keys,12.0,1435212617.0,-44.3266666667
Brigade Helm,105.0,5,Tradable,Craftable,13,keys,213.0,1447015831.0,322.2
Brigade Helm,105.0,5,Tradable,Craftable,14,keys,120.0,1428431084.0,-636.075
Brigade Helm,105.0,5,Tradable,Craftable,15,keys,23.0,1450929668.0,-104.97
Brigade Helm,105.0,5,Tradable,Craftable,16,keys,38.0,1435816637.0,-57.165
Brigade Helm,105.0,5,Tradable,Craftable,17,keys,75.0,1444879021.0,0.0
Brigade Helm,105.0,5,Tradable,Craftable,18,keys,17.0,1432400287.0,0.0
Brigade Helm,105.0,5,Tradable,Craftable,19,keys,36.0,1444066695.0,-32.11
Brigade Helm,105.0,5,Tradable,Craftable,29,keys,13.0,1439619772.0,-24.0
Brigade Helm,105.0,5,Tradable,Craftable,30,keys,14.0,1443069697.0,24.0825
Brigade Helm,105.0,5,Tradable,Craftable,31,keys,11.0,1431981465.0,-19.0
Brigade Helm,105.0,5,Tradable,Craftable,32,keys,12.0,1443028586.0,-8.0275
Brigade Helm,105.0,5,Tradable,Craftable,33,keys,20.0,1432749579.0,-41.4166666667
Brigade Helm,105.0,5,Tradable,Craftable,34,keys,13.0,1416921144.0,-27.445
Brigade Helm,105.0,5,Tradable,Craftable,35,keys,12.0,1426721731.0,-34.33
Brigade Helm,105.0,5,Tradable,Craftable,36,keys,13.0,1432420706.0,-66.5
Brigade Helm,105.0,5,Tradable,Craftable,37,keys,57.0,1427570685.0,-419.781271739
Brigade Helm,105.0,5,Tradable,Craftable,38,usd,313.95,1382709385.0,-207.94
Brigade Helm,105.0,5,Tradable,Craftable,39,usd,128.8,1363765828.0,80.486
Brigade Helm,105.0,5,Tradable,Craftable,40,keys,41.0,1418655244.0,52.98675
Brigade Helm,105.0,5,Tradable,Craftable,44,usd,315.32,1363459052.0,0.0
Brigade Helm,105.0,5,Tradable,Craftable,45,keys,162.0,1416944520.0,-494.55875
Brigade Helm,105.0,5,Tradable,Craftable,46,keys,190.0,1439483302.0,-1016.0
Brigade Helm,105.0,5,Tradable,Craftable,47,keys,88.0,1448883784.0,-114.0
Brigade Helm,105.0,5,Tradable,Craftable,56,keys,19.0,1437845353.0,339.055
Brigade Helm,105.0,5,Tradable,Craftable,57,keys,16.0,1449713510.0,-105.105
Brigade Helm,105.0,5,Tradable,Craftable,58,keys,24.0,1435156573.0,-228.66
Brigade Helm,105.0,5,Tradable,Craftable,59,keys,18.0,1420950783.0,-85.901625
Brigade Helm,105.0,5,Tradable,Craftable,6,keys,18.0,1447524102.0,-16.33
Brigade Helm,105.0,5,Tradable,Craftable,60,keys,13.0,1449263817.0,0.0
Brigade Helm,105.0,5,Tradable,Craftable,61,keys,25.0,1441891620.0,-64.0
Brigade Helm,105.0,5,Tradable,Craftable,62,keys,29.0,1443830279.0,-88.3025
Brigade Helm,105.0,5,Tradable,Craftable,63,keys,33.0,1435963153.0,-314.4075
Brigade Helm,105.0,5,Tradable,Craftable,68,keys,27.0,1443101884.0,473.6225
Brigade Helm,105.0,5,Tradable,Craftable,69,keys,75.0,1428842908.0,-1080.0
Brigade Helm,105.0,5,Tradable,Craftable,7,keys,25.0,1402803821.0,-0.877133928571
Brigade Helm,105.0,5,Tradable,Craftable,70,keys,116.0,1416270047.0,1207.25625
Brigade Helm,105.0,5,Tradable,Craftable,71,keys,44.0,1422023051.0,-58.086
Brigade Helm,105.0,5,Tradable,Craftable,72,keys,119.0,1401639093.0,1153.535
Brigade Helm,105.0,5,Tradable,Craftable,76,keys,103.0,1416270064.0,1078.48225
Brigade Helm,105.0,5,Tradable,Craftable,78,keys,134.0,1437506616.0,70.965
Brigade Helm,105.0,5,Tradable,Craftable,8,keys,27.0,1446131202.0,8.055
Brigade Helm,105.0,5,Tradable,Craftable,80,keys,110.0,1448822970.0,589.0
Brigade Helm,105.0,5,Tradable,Craftable,82,keys,56.0,1449341047.0,-76.0
Brigade Helm,105.0,5,Tradable,Craftable,86,keys,32.0,1436633499.0,568.8
Brigade Helm,105.0,5,Tradable,Craftable,87,keys,94.0,1444880101.0,1509.17
Brigade Helm,105.0,5,Tradable,Craftable,88,keys,37.0,1445399994.0,730.5025
Brigade Helm,105.0,5,Tradable,Craftable,89,keys,48.0,1438657625.0,765.12
Brigade Helm,105.0,5,Tradable,Craftable,9,keys,52.0,1440951934.0,0.0
Brigade Helm,105.0,5,Tradable,Craftable,90,keys,41.0,1427758185.0,927.2
Brigade Helm,105.0,6,Tradable,Craftable,0,metal,2.66,1444759037.0,0.495
Brigade Helm,105.0,6,Tradable,Non-Craftable,0,metal,2.55,1450936753.0,-0.45
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,10,keys,50.0,1430803491.0,-94.15
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,11,keys,28.0,1415133256.0,278.6805
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,12,keys,39.0,1437241217.0,615.03
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,15,keys,28.0,1447222123.0,-32.22
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,16,keys,45.0,1431867762.0,855.0
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,19,keys,60.0,1443646966.0,963.3
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,29,keys,16.0,1426083547.0,19.3545
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,30,keys,20.0,1448763550.0,-139.95
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,31,keys,14.0,1397402866.0,115.32
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,32,keys,13.0,1416638342.0,-8.2998125
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,35,keys,12.0,1436299027.0,245.505
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,36,keys,17.0,1420813072.0,9.544625
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,38,keys,90.0,1448626698.0,1679.4
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,56,keys,17.0,1445185045.0,-112.385
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,57,keys,13.0,1433371996.0,-133.385
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,58,keys,23.0,1401657767.0,225.08
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,59,keys,18.0,1448442987.0,-46.65
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,60,keys,15.0,1433870370.0,285.825
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,61,keys,13.0,1423100391.0,-221.7085
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,62,keys,35.0,1432838902.0,-285.0
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,72,keys,60.0,1433457817.0,-485.9025
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,77,keys,52.0,1445314370.0,96.33
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,8,keys,34.0,1416320458.0,382.2978125
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,80,keys,68.0,1401147801.0,650.44125
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,81,keys,65.0,1419895212.0,1203.345
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,82,keys,46.0,1439478940.0,-24.0
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,84,keys,33.0,1418931977.0,472.5
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,85,keys,20.0,1433700454.0,-104.8025
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,86,keys,25.0,1444449323.0,489.6775
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,87,keys,32.0,1436996935.0,630.8
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,88,keys,32.0,1435676581.0,724.09
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,89,keys,40.0,1434644109.0,809.8375
Brim-Full Of Bullets,30173.0,5,Tradable,Craftable,9,keys,60.0,1445662735.0,-410.805
Brim-Full Of Bullets,30173.0,6,Tradable,Craftable,0,metal,2.0,1446782352.0,0.34
Brim-Full Of Bullets,30173.0,14,Tradable,Craftable,0,keys,59.0,1430191167.0,238.0
Brimstone,30571.0,1,Tradable,Craftable,0,metal,2.0,1430925033.0,-0.33
Brimstone,30571.0,6,Tradable,Craftable,0,metal,1.88,1448070756.0,-0.06
Broadband Bonnet,30029.0,5,Tradable,Craftable,14,keys,42.0,1450905996.0,43.7375
Broadband Bonnet,30029.0,5,Tradable,Craftable,30,keys,23.0,1397214131.0,-30.2890392157
Broadband Bonnet,30029.0,5,Tradable,Craftable,31,usd,21.55,1385655989.0,0.0
Broadband Bonnet,30029.0,5,Tradable,Craftable,32,keys,11.0,1403542298.0,-45.6341836735
Broadband Bonnet,30029.0,5,Tradable,Craftable,34,keys,10.0,1449523283.0,-138.5
Broadband Bonnet,30029.0,5,Tradable,Craftable,35,keys,16.0,1398399601.0,-27.7614705882
Broadband Bonnet,30029.0,5,Tradable,Craftable,36,keys,15.0,1421992371.0,-97.618
Broadband Bonnet,30029.0,5,Tradable,Craftable,37,keys,22.0,1423677411.0,377.75
Broadband Bonnet,30029.0,5,Tradable,Craftable,39,keys,53.0,1399004573.0,427.215
Broadband Bonnet,30029.0,5,Tradable,Craftable,47,keys,46.0,1450370063.0,879.06
Broadband Bonnet,30029.0,5,Tradable,Craftable,56,keys,15.0,1437845022.0,-63.08
Broadband Bonnet,30029.0,5,Tradable,Craftable,57,keys,17.0,1410537378.0,-126.81265625
Broadband Bonnet,30029.0,5,Tradable,Craftable,58,keys,10.0,1445793277.0,-96.66
Broadband Bonnet,30029.0,5,Tradable,Craftable,59,keys,13.0,1402616619.0,110.435
Broadband Bonnet,30029.0,5,Tradable,Craftable,6,usd,33.35,1375780802.0,0.0
Broadband Bonnet,30029.0,5,Tradable,Craftable,60,keys,13.0,1421964603.0,-27.66
Broadband Bonnet,30029.0,5,Tradable,Craftable,61,keys,11.0,1451889092.0,-52.485
Broadband Bonnet,30029.0,5,Tradable,Craftable,62,keys,15.0,1443321337.0,-136.4675
Broadband Bonnet,30029.0,5,Tradable,Craftable,63,keys,28.0,1402807967.0,-49.8019375
Broadband Bonnet,30029.0,5,Tradable,Craftable,67,keys,12.0,1428253494.0,-260.2125
Broadband Bonnet,30029.0,5,Tradable,Craftable,68,keys,25.0,1403112128.0,-69.0182142857
Broadband Bonnet,30029.0,5,Tradable,Craftable,69,usd,167.45,1387176063.0,0.0
Broadband Bonnet,30029.0,5,Tradable,Craftable,71,keys,26.0,1429207264.0,-80.4825
Broadband Bonnet,30029.0,5,Tradable,Craftable,72,keys,54.0,1390402217.0,416.325
Broadband Bonnet,30029.0,5,Tradable,Craftable,8,keys,20.0,1441416398.0,32.0
Broadband Bonnet,30029.0,5,Tradable,Craftable,81,keys,30.0,1430516010.0,-72.0
