,Name,DefIndex,QualInt,Trade,Craft,PriceIndex,Currency,Value,Last_Update,Difference
275,Pain Train,154.0,14,Tradable,Craftable,0,keys,2.0,1438703344.0,-3.188
276,Pain Train,154.0,14,Non-Tradable,Craftable,0,keys,6.0,1395693026.0,42.99
277,Pain Train,154.0,6,Tradable,Non-Craftable,0,metal,0.66,1369895139.0,-0.17
278,Pain Train,154.0,6,Tradable,Craftable,0,metal,0.05,1336410089.0,0.0
279,Person in the Iron Mask,1020.0,1,Tradable,Craftable,0,metal,2.0,1447892042.0,-0.33
280,Person in the Iron Mask,1020.0,6,Tradable,Craftable,0,metal,1.66,1447892921.0,-0.17
281,Gunslinger,142.0,11,Tradable,Craftable,0,keys,19.0,1454205092.0,18.495
282,Gunslinger,142.0,3,Tradable,Craftable,0,metal,1.66,1446312250.0,-0.34
283,Gunslinger,142.0,14,Tradable,Craftable,0,keys,8.0,1429659307.0,23.562
284,Gunslinger,142.0,6,Tradable,Non-Craftable,0,metal,0.05,1434749369.0,-0.06
285,Gunslinger,142.0,6,Tradable,Craftable,0,metal,0.05,1392268053.0,-0.03
286,Virtual Reality Headset,628.0,5,Tradable,Craftable,30,keys,12.0,1427296572.0,-90.825
287,Virtual Reality Headset,628.0,5,Tradable,Craftable,29,keys,16.0,1446602713.0,0.0
288,Virtual Reality Headset,628.0,5,Tradable,Craftable,60,keys,12.0,1417282369.0,-49.0
289,Virtual Reality Headset,628.0,5,Tradable,Craftable,61,keys,20.0,1440983557.0,-32.0
290,Virtual Reality Headset,628.0,5,Tradable,Craftable,62,keys,18.0,1442623783.0,-104.3575
291,Virtual Reality Headset,628.0,5,Tradable,Craftable,63,keys,29.0,1444154084.0,-90.725
292,Virtual Reality Headset,628.0,5,Tradable,Craftable,64,usd,136.79,1375157778.0,0.0
293,Virtual Reality Headset,628.0,5,Tradable,Craftable,67,keys,21.0,1437807044.0,362.71
294,Virtual Reality Headset,628.0,5,Tradable,Craftable,83,keys,59.0,1442933412.0,1019.4925
295,Virtual Reality Headset,628.0,5,Tradable,Craftable,81,keys,59.0,1418249554.0,794.80125
296,Virtual Reality Headset,628.0,5,Tradable,Craftable,87,keys,110.0,1447538696.0,-155.135
297,Virtual Reality Headset,628.0,5,Tradable,Craftable,46,usd,318.06,1380989319.0,-153.726
298,Virtual Reality Headset,628.0,5,Tradable,Craftable,47,usd,189.19,1363309268.0,0.0
299,Virtual Reality Headset,628.0,5,Tradable,Craftable,44,keys,68.0,1402120779.0,20.6970178571
300,Virtual Reality Headset,628.0,5,Tradable,Craftable,45,keys,137.0,1418750627.0,1925.0
301,Virtual Reality Headset,628.0,5,Tradable,Craftable,43,keys,52.0,1447463505.0,32.66
302,Virtual Reality Headset,628.0,5,Tradable,Craftable,40,usd,61.2,1357628665.0,0.0
303,Virtual Reality Headset,628.0,5,Tradable,Craftable,7,usd,32.12,1363409312.0,4.177
304,Virtual Reality Headset,628.0,5,Tradable,Craftable,6,keys,11.0,1440454086.0,16.0
305,Virtual Reality Headset,628.0,5,Tradable,Craftable,9,keys,57.0,1409701132.0,53.5980612245
306,Virtual Reality Headset,628.0,5,Tradable,Craftable,8,keys,25.0,1442411833.0,8.0
307,Virtual Reality Headset,628.0,5,Tradable,Craftable,13,keys,150.0,1439906149.0,-320.0
308,Virtual Reality Headset,628.0,5,Tradable,Craftable,77,keys,54.0,1452615141.0,-236.1825
309,Virtual Reality Headset,628.0,5,Tradable,Craftable,76,keys,49.0,1421350708.0,819.52125
310,Virtual Reality Headset,628.0,5,Tradable,Craftable,75,keys,68.0,1392617270.0,511.875
311,Virtual Reality Headset,628.0,5,Tradable,Craftable,12,usd,46.18,1371108879.0,80.546
312,Virtual Reality Headset,628.0,5,Tradable,Craftable,73,keys,75.0,1434747095.0,209.605
313,Virtual Reality Headset,628.0,5,Tradable,Craftable,72,keys,52.0,1440823085.0,832.0
314,Virtual Reality Headset,628.0,5,Tradable,Craftable,70,keys,58.0,1395840392.0,461.06775
315,Virtual Reality Headset,628.0,5,Tradable,Craftable,15,keys,39.0,1397291506.0,-50.8850857843
316,Virtual Reality Headset,628.0,5,Tradable,Craftable,69,keys,45.0,1429799167.0,757.35
317,Virtual Reality Headset,628.0,5,Tradable,Craftable,14,keys,112.0,1438294370.0,252.32
318,Virtual Reality Headset,628.0,5,Tradable,Craftable,11,keys,13.0,1431487524.0,-33.1833333333
319,Virtual Reality Headset,628.0,5,Tradable,Craftable,10,keys,51.0,1449984963.0,-114.66
320,Virtual Reality Headset,628.0,5,Tradable,Craftable,39,keys,23.0,1412896470.0,-72.5275
321,Virtual Reality Headset,628.0,5,Tradable,Craftable,38,usd,264.0,1343869306.0,0.0
322,Virtual Reality Headset,628.0,5,Tradable,Craftable,59,keys,11.0,1443644710.0,-16.055
323,Virtual Reality Headset,628.0,5,Tradable,Craftable,58,keys,22.0,1439622731.0,-144.0
324,Virtual Reality Headset,628.0,5,Tradable,Craftable,17,keys,87.0,1443731966.0,-409.4025
325,Virtual Reality Headset,628.0,5,Tradable,Craftable,16,keys,47.0,1399230436.0,78.76125
326,Virtual Reality Headset,628.0,5,Tradable,Craftable,19,keys,35.0,1433757616.0,-78.0333333333
327,Virtual Reality Headset,628.0,5,Tradable,Craftable,18,keys,20.0,1412860730.0,43.2
328,Virtual Reality Headset,628.0,5,Tradable,Craftable,31,keys,14.0,1444951056.0,-128.44
329,Virtual Reality Headset,628.0,5,Tradable,Craftable,56,keys,19.0,1434271926.0,-485.9025
330,Virtual Reality Headset,628.0,5,Tradable,Craftable,37,keys,26.0,1435550152.0,-90.8947826087
331,Virtual Reality Headset,628.0,5,Tradable,Craftable,36,keys,10.0,1446872253.0,-48.33
332,Virtual Reality Headset,628.0,5,Tradable,Craftable,35,keys,13.0,1455065792.0,-65.5025
333,Virtual Reality Headset,628.0,5,Tradable,Craftable,34,keys,14.0,1455297637.0,-84.2175
334,Virtual Reality Headset,628.0,5,Tradable,Craftable,33,keys,16.0,1447800865.0,-17.0
335,Virtual Reality Headset,628.0,5,Tradable,Craftable,89,keys,48.0,1434416009.0,1009.915
336,Virtual Reality Headset,628.0,5,Tradable,Craftable,88,keys,35.0,1453023714.0,612.325
337,Virtual Reality Headset,628.0,5,Tradable,Craftable,32,usd,30.78,1367018033.0,-35.311
338,Virtual Reality Headset,628.0,5,Tradable,Craftable,57,keys,30.0,1451790979.0,-69.98
339,Virtual Reality Headset,628.0,14,Tradable,Craftable,0,keys,62.0,1411658998.0,541.2545
340,Virtual Reality Headset,628.0,6,Tradable,Non-Craftable,0,metal,0.66,1450459985.0,-0.34
341,Virtual Reality Headset,628.0,6,Tradable,Craftable,0,metal,1.66,1437621066.0,-0.17
342,Iron Bomber,1151.0,6,Tradable,Non-Craftable,0,metal,0.11,1451423561.0,-0.55
343,Iron Bomber,1151.0,6,Tradable,Craftable,0,metal,0.05,1432343090.0,-0.06
344,Track Terrorizer,827.0,6,Tradable,Craftable,0,metal,3.0,1443224906.0,-0.165
345,Talon Trotters,30493.0,13,Tradable,Craftable,0,metal,9.0,1442274071.0,3.0
346,Talon Trotters,30493.0,6,Tradable,Craftable,0,metal,2.88,1439943281.0,-0.62
347,Nine-Pipe Problem,657.0,6,Tradable,Non-Craftable,0,metal,2.66,1448989788.0,-0.17
348,Nine-Pipe Problem,657.0,6,Tradable,Craftable,0,metal,1.66,1454009990.0,0.17
349,Hat of Undeniable Wealth And Respect,334.0,6,Non-Tradable,Non-Craftable,0,keys,392.0,1417558258.0,2100.0
350,Hat of Undeniable Wealth And Respect,334.0,6,Non-Tradable,Craftable,0,keys,100.0,1452804519.0,-174.95
351,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,30,keys,15.0,1421534722.0,-29.62125
352,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,60,keys,14.0,1451792425.0,-61.2325
353,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,61,keys,21.0,1443187187.0,-8.0275
354,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,62,keys,14.0,1437593776.0,23.655
355,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,63,keys,24.0,1444067630.0,-401.375
356,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,65,usd,63.16,1381722713.0,0.0
357,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,66,keys,18.0,1422771385.0,269.906
358,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,67,keys,15.0,1429296485.0,266.0575
359,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,82,keys,36.0,1452110525.0,34.99
360,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,83,keys,20.0,1444925552.0,112.385
361,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,80,keys,66.0,1406683609.0,570.133
362,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,86,keys,27.0,1440594885.0,528.0
363,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,87,keys,23.0,1429658932.0,445.995
364,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,46,keys,53.0,1446740112.0,112.77
365,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,45,keys,42.0,1452795734.0,-586.0825
366,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,29,keys,13.0,1448859795.0,0.0
367,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,7,keys,11.0,1429556729.0,201.96
368,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,9,keys,30.0,1452744237.0,-253.6775
369,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,74,keys,44.0,1443187419.0,8.0275
370,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,73,keys,50.0,1430974132.0,941.5
371,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,72,keys,48.0,1398565684.0,-144.643125
372,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,71,keys,48.0,1391013344.0,402.675
373,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,69,keys,37.0,1417904996.0,-70.896
374,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,79,keys,25.0,1428006526.0,475.0
375,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,10,keys,42.0,1417273656.0,504.0
376,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,13,keys,60.0,1427896941.0,171.0
377,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,12,keys,13.0,1444067995.0,208.715
378,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,59,keys,13.0,1422983190.0,19.279
379,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,58,keys,13.0,1450041940.0,-105.105
380,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,19,keys,33.0,1443640939.0,-465.595
381,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,32,keys,16.0,1400516644.0,141.93
382,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,31,keys,13.0,1422939581.0,-51.905
383,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,56,keys,13.0,1422805055.0,-77.116
384,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,36,keys,15.0,1450980962.0,-34.99
385,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,35,keys,13.0,1430736717.0,-18.495
386,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,34,keys,14.0,1403797730.0,131.990625
387,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,33,keys,13.0,1423003259.0,28.9185
388,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,89,keys,29.0,1445976771.0,64.44
389,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,88,keys,30.0,1421789183.0,499.875
390,Ye Oiled Baker Boy,30019.0,5,Tradable,Craftable,57,keys,13.0,1422939512.0,-48.1975
391,Ye Oiled Baker Boy,30019.0,6,Tradable,Craftable,0,metal,1.66,1453513707.0,-0.005
392,Sub Zero Suit,30305.0,6,Tradable,Craftable,0,metal,12.66,1455476564.0,0.67
393,Quarantined Collection Case,5822.0,6,Tradable,Craftable,96,metal,0.01,1451583934.0,-0.04
394,Archimedes the Undying,30279.0,13,Tradable,Craftable,0,metal,10.0,1443835128.0,3.0
395,Archimedes the Undying,30279.0,6,Tradable,Craftable,0,metal,8.33,1447160285.0,0.33
396,Big Earner,461.0,11,Tradable,Craftable,0,metal,6.66,1445705910.0,-0.34
397,Big Earner,461.0,14,Tradable,Craftable,0,keys,5.0,1437593362.0,31.54
398,Big Earner,461.0,6,Tradable,Non-Craftable,0,metal,0.11,1442920722.0,0.06
399,Big Earner,461.0,6,Tradable,Craftable,0,metal,0.05,1336410089.0,0.0
400,Festive Revolver,1142.0,11,Tradable,Craftable,0,metal,16.0,1455283348.0,-1.0
401,Festive Revolver,1142.0,6,Tradable,Craftable,0,metal,1.0,1446961468.0,0.285
402,Persian Persuader,404.0,11,Tradable,Craftable,0,metal,0.66,1421537239.0,-0.005
403,Persian Persuader,404.0,14,Tradable,Craftable,0,keys,4.0,1424739357.0,25.328
404,Persian Persuader,404.0,6,Tradable,Non-Craftable,0,metal,0.11,1426441625.0,0.06
405,Persian Persuader,404.0,6,Tradable,Craftable,0,metal,0.05,1336410088.0,0.0
406,Endothermic Exowear,30412.0,6,Tradable,Craftable,0,metal,6.0,1447855563.0,-0.33
407,Third Degree,593.0,11,Tradable,Non-Craftable,0,metal,1.0,1431214152.0,-0.33
408,Third Degree,593.0,11,Tradable,Craftable,0,metal,0.33,1444070159.0,-0.11
409,Third Degree,593.0,14,Tradable,Craftable,0,keys,4.0,1420594546.0,-2.633
410,Third Degree,593.0,6,Tradable,Non-Craftable,0,metal,0.66,1436283283.0,-0.34
411,Third Degree,593.0,6,Tradable,Craftable,0,metal,0.05,1342931178.0,-0.06
412,Long Fall Loafers,1032.0,6,Tradable,Non-Craftable,0,keys,11.0,1379818475.0,0.0
413,Long Fall Loafers,1032.0,6,Tradable,Craftable,0,metal,1.0,1375406348.0,-0.335
414,Long Fall Loafers,1032.0,6,Non-Tradable,Non-Craftable,0,keys,3.0,1448657638.0,-55.98
415,Long Fall Loafers,1032.0,6,Non-Tradable,Craftable,0,keys,1.0,1452803712.0,16.495
416,Team Captain,378.0,5,Tradable,Craftable,30,keys,70.0,1446657311.0,-120.825
417,Team Captain,378.0,5,Tradable,Craftable,29,keys,63.0,1446895124.0,120.825
418,Team Captain,378.0,5,Tradable,Craftable,60,keys,50.0,1449535174.0,-152.88
419,Team Captain,378.0,5,Tradable,Craftable,61,keys,80.0,1449593205.0,200.655
420,Team Captain,378.0,5,Tradable,Craftable,62,keys,100.0,1447650400.0,-42.5
421,Team Captain,378.0,5,Tradable,Craftable,89,keys,300.0,1451362886.0,-2361.825
422,Team Captain,378.0,5,Tradable,Craftable,64,keys,350.0,1447538678.0,-3066.27
423,Team Captain,378.0,5,Tradable,Craftable,65,keys,252.0,1455302870.0,1029.325
424,Team Captain,378.0,5,Tradable,Craftable,66,keys,80.0,1449593713.0,38.22
425,Team Captain,378.0,5,Tradable,Craftable,67,keys,193.0,1450466528.0,-2248.1075
426,Team Captain,378.0,5,Tradable,Craftable,68,keys,160.0,1449592792.0,-611.52
427,Team Captain,378.0,5,Tradable,Craftable,69,keys,430.0,1452549499.0,-1224.65
428,Team Captain,378.0,5,Tradable,Craftable,80,keys,962.0,1405951351.0,1561.4
429,Team Captain,378.0,5,Tradable,Craftable,81,keys,610.0,1416651558.0,6639.85
430,Team Captain,378.0,5,Tradable,Craftable,87,keys,295.0,1452550928.0,174.95
431,Team Captain,378.0,5,Tradable,Craftable,84,keys,478.0,1420955802.0,6299.4525
432,Team Captain,378.0,5,Tradable,Craftable,85,keys,195.0,1447429117.0,-1306.4
433,Team Captain,378.0,5,Tradable,Craftable,46,keys,610.0,1451887827.0,-1224.65
434,Team Captain,378.0,5,Tradable,Craftable,44,usd,1373.9,1369573758.0,940.241
435,Team Captain,378.0,5,Tradable,Craftable,45,keys,650.0,1438270194.0,3516.71
436,Team Captain,378.0,5,Tradable,Craftable,43,keys,453.0,1405470771.0,280.29752551
437,Team Captain,378.0,5,Tradable,Craftable,40,keys,192.0,1423946728.0,-1131.354
438,Team Captain,378.0,5,Tradable,Craftable,7,keys,60.0,1449593241.0,19.11
439,Team Captain,378.0,5,Tradable,Craftable,6,keys,60.0,1450461501.0,-218.6875
440,Team Captain,378.0,5,Tradable,Craftable,9,keys,350.0,1447692892.0,-850.0
441,Team Captain,378.0,5,Tradable,Craftable,8,keys,210.0,1449856889.0,-238.875
442,Team Captain,378.0,5,Tradable,Craftable,13,keys,8000.0,1453875515.0,25116.0
443,Team Captain,378.0,5,Tradable,Craftable,75,keys,1520.0,1406122480.0,12661.6
444,Team Captain,378.0,5,Tradable,Craftable,12,keys,60.0,1441728087.0,-336.0
445,Team Captain,378.0,5,Tradable,Craftable,73,keys,544.0,1414377000.0,303.84
446,Team Captain,378.0,5,Tradable,Craftable,72,keys,1155.0,1406035139.0,990.867591837
447,Team Captain,378.0,5,Tradable,Craftable,71,keys,300.0,1433221046.0,2156.5
448,Team Captain,378.0,5,Tradable,Craftable,15,keys,190.0,1449657639.0,-1146.6
449,Team Captain,378.0,5,Tradable,Craftable,79,keys,535.0,1431916444.0,-4275.0
450,Team Captain,378.0,5,Tradable,Craftable,14,keys,1400.0,1445983777.0,5638.5
451,Team Captain,378.0,5,Tradable,Craftable,11,keys,150.0,1449592921.0,-47.775
452,Team Captain,378.0,5,Tradable,Craftable,10,keys,470.0,1449462284.0,1375.92
453,Team Captain,378.0,5,Tradable,Craftable,39,usd,762.7,1336417935.0,0.0
454,Team Captain,378.0,5,Tradable,Craftable,38,keys,1100.0,1455744054.0,-2899.5
455,Team Captain,378.0,5,Tradable,Craftable,59,keys,50.0,1442703076.0,-48.165
456,Team Captain,378.0,5,Tradable,Craftable,58,keys,85.0,1449720517.0,-296.205
457,Team Captain,378.0,5,Tradable,Craftable,17,keys,680.0,1429734829.0,-3534.3
458,Team Captain,378.0,5,Tradable,Craftable,16,keys,225.0,1443586975.0,-40.1375
459,Team Captain,378.0,5,Tradable,Craftable,19,keys,195.0,1446530670.0,-177.21
460,Team Captain,378.0,5,Tradable,Craftable,18,keys,152.0,1429957666.0,-935.0
461,Team Captain,378.0,5,Tradable,Craftable,31,keys,28.0,1449470429.0,-28.665
462,Team Captain,378.0,5,Tradable,Craftable,56,keys,85.0,1449593016.0,-76.44
463,Team Captain,378.0,5,Tradable,Craftable,37,keys,125.0,1451361243.0,-787.275
464,Team Captain,378.0,5,Tradable,Craftable,36,keys,47.0,1449470390.0,-28.665
465,Team Captain,378.0,5,Tradable,Craftable,35,keys,40.0,1447977945.0,8.5
466,Team Captain,378.0,5,Tradable,Craftable,34,keys,37.0,1449477827.0,0.0
467,Team Captain,378.0,5,Tradable,Craftable,33,keys,57.0,1449633766.0,-401.31
468,Team Captain,378.0,5,Tradable,Craftable,63,keys,307.0,1446561397.0,4945.77
469,Team Captain,378.0,5,Tradable,Craftable,88,keys,220.0,1449943828.0,-2102.1
470,Team Captain,378.0,5,Tradable,Craftable,32,keys,62.0,1420670348.0,0.0
471,Team Captain,378.0,5,Tradable,Craftable,57,keys,100.0,1449592931.0,-267.54
472,Team Captain,378.0,5,Tradable,Craftable,90,keys,345.0,1444063047.0,-2047.0125
473,Team Captain,378.0,6,Tradable,Non-Craftable,0,metal,5.0,1440199635.0,-0.495
474,Team Captain,378.0,6,Tradable,Craftable,0,metal,6.66,1436469800.0,-0.34
475,Frying Pan,264.0,11,Tradable,Craftable,0,keys,9.0,1453833096.0,35.88
476,Frying Pan,264.0,6,Tradable,Craftable,0,metal,0.55,1447781524.0,-0.055
477,Das Ubersternmann,30097.0,5,Tradable,Craftable,56,keys,50.0,1447173550.0,-72.495
478,Das Ubersternmann,30097.0,5,Tradable,Craftable,60,keys,30.0,1454091278.0,184.95
479,Das Ubersternmann,30097.0,5,Tradable,Craftable,61,keys,48.0,1403461951.0,419.49375
480,Das Ubersternmann,30097.0,5,Tradable,Craftable,62,keys,41.0,1433687825.0,-323.935
481,Das Ubersternmann,30097.0,5,Tradable,Craftable,89,keys,90.0,1453610668.0,192.445
482,Das Ubersternmann,30097.0,5,Tradable,Craftable,67,keys,39.0,1413984574.0,372.328125
483,Das Ubersternmann,30097.0,5,Tradable,Craftable,83,keys,72.0,1449179208.0,418.0
484,Das Ubersternmann,30097.0,5,Tradable,Craftable,80,keys,90.0,1445650341.0,1449.9
485,Das Ubersternmann,30097.0,5,Tradable,Craftable,87,keys,130.0,1422922569.0,1927.9
486,Das Ubersternmann,30097.0,5,Tradable,Craftable,84,keys,80.0,1454855598.0,1479.6
487,Das Ubersternmann,30097.0,5,Tradable,Craftable,44,keys,160.0,1454558515.0,295.92
488,Das Ubersternmann,30097.0,5,Tradable,Craftable,29,keys,47.0,1408481508.0,-23.1104591837
489,Das Ubersternmann,30097.0,5,Tradable,Craftable,7,keys,30.0,1437326445.0,536.18
490,Das Ubersternmann,30097.0,5,Tradable,Craftable,6,keys,20.0,1437504270.0,331.17
491,Das Ubersternmann,30097.0,5,Tradable,Craftable,9,keys,90.0,1448377239.0,261.24
492,Das Ubersternmann,30097.0,5,Tradable,Craftable,8,keys,128.0,1414595195.0,-38.64
493,Das Ubersternmann,30097.0,5,Tradable,Craftable,13,keys,185.0,1454902438.0,536.355
494,Das Ubersternmann,30097.0,5,Tradable,Craftable,76,keys,133.0,1407301423.0,1085.47
495,Das Ubersternmann,30097.0,5,Tradable,Craftable,74,keys,161.0,1417478028.0,336.0
496,Das Ubersternmann,30097.0,5,Tradable,Craftable,73,keys,175.0,1417366849.0,-252.0
497,Das Ubersternmann,30097.0,5,Tradable,Craftable,71,keys,100.0,1452660038.0,87.475
498,Das Ubersternmann,30097.0,5,Tradable,Craftable,70,keys,104.0,1423174402.0,392.86
499,Das Ubersternmann,30097.0,5,Tradable,Craftable,90,keys,80.0,1449596594.0,1796.34
500,Das Ubersternmann,30097.0,5,Tradable,Craftable,69,keys,123.0,1417366541.0,-117.6
501,Das Ubersternmann,30097.0,5,Tradable,Craftable,58,keys,45.0,1450725351.0,-87.475
502,Das Ubersternmann,30097.0,5,Tradable,Craftable,39,keys,50.0,1449944214.0,955.5
503,Das Ubersternmann,30097.0,5,Tradable,Craftable,59,keys,39.0,1444711174.0,-288.99
504,Das Ubersternmann,30097.0,5,Tradable,Craftable,14,keys,264.0,1425189596.0,4267.56
505,Das Ubersternmann,30097.0,5,Tradable,Craftable,17,keys,130.0,1446763968.0,2094.3
506,Das Ubersternmann,30097.0,5,Tradable,Craftable,33,keys,25.0,1403145990.0,-5.7381505102
507,Das Ubersternmann,30097.0,5,Tradable,Craftable,32,keys,32.0,1407067044.0,-30.4
508,Das Ubersternmann,30097.0,5,Tradable,Craftable,57,keys,27.0,1439932232.0,-160.0
509,Das Ubersternmann,30097.0,5,Tradable,Craftable,30,keys,46.0,1415913095.0,472.6725
510,Das Ubersternmann,30097.0,5,Tradable,Craftable,35,keys,32.0,1436997524.0,512.525
511,Das Ubersternmann,30097.0,5,Tradable,Craftable,34,keys,30.0,1402459607.0,266.852625
512,Das Ubersternmann,30097.0,5,Tradable,Craftable,19,keys,80.0,1453755504.0,1435.2
513,Das Ubersternmann,30097.0,5,Tradable,Craftable,31,keys,14.0,1451793433.0,78.7275
514,Das Ubersternmann,30097.0,6,Tradable,Craftable,0,metal,2.0,1435355298.0,-0.22
515,Li'l Snaggletooth,30181.0,6,Tradable,Craftable,0,metal,1.66,1454666818.0,-0.17
516,Festive Ubersaw,1003.0,11,Tradable,Craftable,0,keys,4.4,1454801785.0,18.495
517,Festive Ubersaw,1003.0,6,Tradable,Craftable,0,metal,3.55,1452345215.0,0.055
518,Revolver,24.0,11,Tradable,Craftable,0,metal,0.66,1428326563.0,0.165
519,Revolver,24.0,6,Tradable,Craftable,0,metal,1.0,1382770803.0,-0.165
520,Taunt: The Director's Vision,438.0,6,Tradable,Craftable,0,keys,170.0,1400991112.0,1369.35
521,Taunt: The Director's Vision,438.0,6,Non-Tradable,Craftable,0,metal,0.11,1433699422.0,-0.165
522,Robot Chicken Hat,785.0,1,Tradable,Craftable,0,metal,2.0,1450859809.0,-0.33
523,Robot Chicken Hat,785.0,6,Tradable,Craftable,0,metal,2.66,1442255792.0,0.33
524,Cadaver's Cranium,290.0,5,Tradable,Craftable,56,keys,11.0,1434565550.0,-19.055
525,Cadaver's Cranium,290.0,5,Tradable,Craftable,60,keys,10.0,1455358795.0,-9.3575
526,Cadaver's Cranium,290.0,5,Tradable,Craftable,61,keys,11.0,1443459850.0,8.0275
527,Cadaver's Cranium,290.0,5,Tradable,Craftable,62,keys,12.0,1425083344.0,-29.097
528,Cadaver's Cranium,290.0,5,Tradable,Craftable,89,keys,18.0,1451251009.0,367.395
529,Cadaver's Cranium,290.0,5,Tradable,Craftable,81,keys,12.0,1426519563.0,37.4
530,Cadaver's Cranium,290.0,5,Tradable,Craftable,29,keys,15.0,1403420101.0,-65.5055625
531,Cadaver's Cranium,290.0,5,Tradable,Craftable,78,keys,44.0,1415206723.0,495.432
